Date,Area,Sales,Avg_Price,Med_Price
2000-01-01,E10,2,90750,90750
2000-02-01,E10,4,113375,108000
2000-04-01,E10,1,97000,97000
2000-05-01,E10,3,115000,106000
2000-06-01,E10,3,132333,130000
2000-08-01,E10,5,126900,130000
2000-09-01,E10,4,112225,111500
2000-10-01,E10,2,124450,124450
2000-11-01,E10,6,124167,124000
2000-12-01,E10,1,110000,110000
2001-01-01,E10,3,119300,124000
2001-02-01,E10,2,122500,122500
2001-03-01,E10,2,100000,100000
2001-04-01,E10,2,102150,102150
2001-05-01,E10,4,128375,128250
2001-06-01,E10,1,143800,143800
2001-07-01,E10,8,134125,129500
2001-08-01,E10,3,137667,143000
2001-09-01,E10,2,127500,127500
2001-10-01,E10,7,134629,140000
2001-11-01,E10,2,120000,120000
2001-12-01,E10,2,128500,128500
2002-01-01,E10,3,128000,131000
2002-02-01,E10,5,132200,130000
2002-03-01,E10,1,135000,135000
2002-04-01,E10,8,139125,139500
2002-05-01,E10,3,137667,135000
2002-06-01,E10,2,145500,145500
2002-07-01,E10,0,0,0
2002-08-01,E10,2,128200,128200
2002-09-01,E10,4,131375,133750
2002-10-01,E10,3,124333,133000
2002-11-01,E10,0,0,0
2002-12-01,E10,0,0,0
2003-01-01,E10,3,146833,165000
2003-02-01,E10,3,146000,153000
2003-03-01,E10,2,155000,155000
2003-04-01,E10,5,156300,162000
2003-05-01,E10,3,138667,139000
2003-06-01,E10,4,147000,150000
2003-07-01,E10,8,149563,153500
2003-08-01,E10,2,146500,146500
2003-09-01,E10,2,142500,142500
2003-10-01,E10,2,146000,146000
2003-11-01,E10,2,157375,157375
2003-12-01,E10,1,167000,167000
2004-01-01,E10,1,153000,153000
2004-02-01,E10,1,155000,155000
2004-03-01,E10,2,158000,158000
2004-04-01,E10,1,164000,164000
2004-05-01,E10,1,164000,164000
2004-06-01,E10,2,163750,163750
2004-07-01,E10,0,0,0
2004-08-01,E10,1,156900,156900
2004-09-01,E10,5,146800,148000
2004-10-01,E10,3,133667,137000
2004-11-01,E10,4,149625,158250
2004-12-01,E10,1,119000,119000
2005-01-01,E10,3,134000,135000
2005-02-01,E10,4,142000,141500
2005-03-01,E10,1,159900,159900
2005-04-01,E10,3,163333,165000
2005-05-01,E10,2,134250,134250
2005-06-01,E10,2,146000,146000
2005-07-01,E10,6,126333,122000
2005-08-01,E10,3,132333,137000
2005-09-01,E10,3,125333,126000
2005-10-01,E10,3,126833,132000
2005-11-01,E10,1,110000,110000
2005-12-01,E10,3,129500,112000
2006-01-01,E10,4,142850,151250
2006-02-01,E10,0,0,0
2006-03-01,E10,2,134500,134500
2006-04-01,E10,2,159250,159250
2006-05-01,E10,2,136000,136000
2006-06-01,E10,1,129000,129000
2006-07-01,E10,3,121967,128000
2006-08-01,E10,2,123500,123500
2006-09-01,E10,2,158000,158000
2006-10-01,E10,2,125500,125500
2006-11-01,E10,0,0,0
2006-12-01,E10,2,159000,159000
2007-01-01,E10,3,139500,140000
2007-02-01,E10,3,151667,160000
2007-03-01,E10,7,137071,136000
2007-04-01,E10,6,114750,115000
2007-05-01,E10,6,166817,168500
2007-06-01,E10,5,150400,142500
2007-07-01,E10,4,155125,154500
2007-08-01,E10,4,134600,134700
2007-09-01,E10,2,127000,127000
2007-10-01,E10,3,157633,162000
2007-11-01,E10,3,154300,173000
2007-12-01,E10,0,0,0
2008-01-01,E10,2,132500,132500
2008-02-01,E10,1,135000,135000
2008-03-01,E10,1,170000,170000
2008-04-01,E10,4,180975,165950
2008-05-01,E10,4,138850,137750
2008-06-01,E10,5,141400,138500
2008-07-01,E10,3,138500,138000
2008-08-01,E10,2,136400,136400
2008-09-01,E10,2,123500,123500
2008-10-01,E10,1,138000,138000
2008-11-01,E10,0,0,0
2008-12-01,E10,1,125000,125000
2009-01-01,E10,1,125000,125000
2009-02-01,E10,1,125000,125000
2009-03-01,E10,2,116750,116750
2009-04-01,E10,3,146333,136000
2009-05-01,E10,1,140000,140000
2009-06-01,E10,2,140000,140000
2009-07-01,E10,2,155900,155900
2009-08-01,E10,6,136417,133500
2009-09-01,E10,3,147000,141500
2009-10-01,E10,2,152000,152000
2009-11-01,E10,2,142000,142000
2009-12-01,E10,4,147850,144750
2010-01-01,E10,1,120000,120000
2010-02-01,E10,2,142000,142000
2010-03-01,E10,2,178500,178500
2010-04-01,E10,2,141750,141750
2010-05-01,E10,4,164750,169500
2010-06-01,E10,3,170800,153000
2010-07-01,E10,0,0,0
2010-08-01,E10,1,153000,153000
2010-09-01,E10,0,0,0
2010-10-01,E10,2,176000,176000
2010-11-01,E10,2,154750,154750
2010-12-01,E10,0,0,0
2011-01-01,E10,0,0,0
2011-02-01,E10,2,148500,148500
2011-03-01,E10,4,184250,191500
2011-04-01,E10,3,168500,180000
2011-05-01,E10,5,138200,128000
2011-06-01,E10,5,145500,128000
2011-07-01,E10,2,118750,118750
2011-08-01,E10,1,209000,209000
2011-09-01,E10,1,162500,162500
2011-10-01,E10,7,137286,143000
2011-11-01,E10,5,164980,164000
2011-12-01,E10,2,96750,96750
2012-01-01,E10,4,116222,105750
2012-02-01,E10,1,93500,93500
2012-03-01,E10,3,157500,160000
2012-04-01,E10,2,84250,84250
2012-05-01,E10,4,129000,128500
2012-06-01,E10,5,169300,149000
2012-07-01,E10,5,162666,164000
2012-08-01,E10,0,0,0
2012-09-01,E10,1,214900,214900
2012-10-01,E10,4,159563,171125
2012-11-01,E10,3,157000,173500
2012-12-01,E10,3,101333,82000
2013-01-01,E10,4,153750,172500
2013-02-01,E10,5,154000,170000
2013-03-01,E10,5,158600,158000
2013-04-01,E10,4,189250,191500
2013-05-01,E10,4,177750,177000
2013-06-01,E10,1,227000,227000
2013-08-01,E10,6,161983,170500
2013-09-01,E10,4,164250,157500
2013-10-01,E10,4,156000,152000
2013-11-01,E10,1,150000,150000
2013-12-01,E10,6,138292,131500
2014-01-01,E10,4,160250,148500
2014-02-01,E10,2,210000,210000
2014-03-01,E10,4,182225,179000
2014-04-01,E10,5,156880,163000
2014-05-01,E10,2,142500,142500
2014-06-01,E10,2,215000,215000
2014-07-01,E10,1,138000,138000
2014-08-01,E10,3,154667,155000
2014-09-01,E10,1,200000,200000
2014-10-01,E10,3,184667,195000
2014-11-01,E10,4,177125,170500
2014-12-01,E10,1,35000,35000
2015-01-01,E10,4,192498,194500
2015-02-01,E10,2,137500,137500
2015-03-01,E10,3,215967,220000
2015-04-01,E10,2,211245,211245
2015-05-01,E10,7,181643,187500
2015-06-01,E10,3,165333,163000
2015-07-01,E10,5,217600,208000
2015-08-01,E10,2,143000,143000
2015-09-01,E10,1,190000,190000
2015-10-01,E10,3,155300,169900
2015-11-01,E10,1,58000,58000
2015-12-01,E10,3,192633,183000
2016-01-01,E10,4,214100,213950
2016-02-01,E10,3,109667,54000
2016-03-01,E10,4,175750,175000
2016-04-01,E10,3,137667,150000
2016-05-01,E10,3,119000,120000
2016-06-01,E10,5,213200,220000
2016-07-01,E10,3,179000,165000
2016-08-01,E10,2,178500,178500
2016-09-01,E10,2,196750,196750
2016-10-01,E10,3,169000,195000
2016-11-01,E10,3,292867,313500
2016-12-01,E10,4,216875,226750
2017-01-01,E10,10,188010,198000
2017-02-01,E10,6,196667,179000
2017-03-01,E10,9,223111,205000
2017-04-01,E10,5,203940,199000
2017-05-01,E10,5,250200,220000
2017-06-01,E10,5,251600,198000
2017-07-01,E10,2,260000,260000
2017-08-01,E10,2,199000,199000
2017-09-01,E10,2,217500,217500
2017-10-01,E10,3,245667,250500
2017-11-01,E10,6,253900,269700
2017-12-01,E10,2,203500,203500
2018-01-01,E10,3,287000,330000
2018-02-01,E10,1,302000,302000
2018-03-01,E10,4,306250,320000
2018-04-01,E10,4,299000,302000
2018-05-01,E10,6,253833,243500
2018-06-01,E10,0,0,0
2018-07-01,E10,5,245600,270000
2018-08-01,E10,7,289429,275000
2018-09-01,E10,2,297500,297500
2018-10-01,E10,4,300125,312500
2018-11-01,E10,3,342367,318000
2018-12-01,E10,4,313850,310500
2019-01-01,E10,1,225000,225000
2019-02-01,E10,4,288450,285000
2019-03-01,E10,6,346500,307500
2019-04-01,E10,6,290667,287000
2019-05-01,E10,8,352389,364500
2019-06-01,E10,4,314500,316500
2019-07-01,E10,4,340750,367500
2019-08-01,E10,5,359180,367500
2019-09-01,E10,4,267250,243000
2019-10-01,E10,5,304100,299999
2019-11-01,E10,2,327500,327500
2019-12-01,E10,5,337400,340000
2020-01-01,E10,2,313500,313500
2020-02-01,E10,4,369250,380000
2020-03-01,E10,4,397500,391500
2020-04-01,E10,2,343500,343500
2020-05-01,E10,1,312000,312000
2020-06-01,E10,3,372000,295000
2020-07-01,E10,6,387315,395944
2020-08-01,E10,1,310000,310000
2020-09-01,E10,4,377000,389000
2020-10-01,E10,3,370333,407000
2020-11-01,E10,3,380667,414000
2020-12-01,E10,5,371700,427000
2021-01-01,E10,4,273500,274500
2021-02-01,E10,3,375833,375000
2021-03-01,E10,2,370000,370000
2021-04-01,E10,9,474100,480000
