Date,Area,Sales,Avg_Price,Med_Price
2000-01-01,C02,11,255673,221500
2000-02-01,C02,17,337006,260000
2000-04-01,C02,17,394953,328000
2000-05-01,C02,20,470005,233600
2000-06-01,C02,23,314413,297000
2000-08-01,C02,18,297081,248500
2000-09-01,C02,21,318186,273500
2000-10-01,C02,21,317710,233000
2000-11-01,C02,23,409979,267000
2000-12-01,C02,12,448565,371250
2001-01-01,C02,8,339563,249000
2001-02-01,C02,15,283460,222000
2001-03-01,C02,20,330015,283500
2001-04-01,C02,11,387273,334000
2001-05-01,C02,24,297367,247250
2001-06-01,C02,28,327211,239600
2001-07-01,C02,18,262806,229500
2001-08-01,C02,19,342311,325000
2001-09-01,C02,13,436192,340000
2001-10-01,C02,12,353333,222000
2001-11-01,C02,19,346526,312000
2001-12-01,C02,22,391564,317500
2002-01-01,C02,11,267818,230000
2002-02-01,C02,20,345388,358000
2002-03-01,C02,25,255924,213000
2002-04-01,C02,28,394145,305000
2002-05-01,C02,25,442808,335000
2002-06-01,C02,17,308606,270000
2002-07-01,C02,9,342222,285000
2002-08-01,C02,14,297143,202500
2002-09-01,C02,25,348544,287000
2002-10-01,C02,24,366688,288000
2002-11-01,C02,18,393508,323750
2002-12-01,C02,11,587682,373000
2003-01-01,C02,19,666400,367000
2003-02-01,C02,16,451588,324000
2003-03-01,C02,28,386821,338500
2003-04-01,C02,19,457947,298000
2003-05-01,C02,24,401296,313750
2003-06-01,C02,22,435982,378000
2003-07-01,C02,31,414674,295000
2003-08-01,C02,17,355040,293500
2003-09-01,C02,33,473706,379000
2003-10-01,C02,30,374773,265000
2003-11-01,C02,15,435627,421500
2003-12-01,C02,21,404781,360000
2004-01-01,C02,12,451042,394500
2004-02-01,C02,23,457474,415000
2004-03-01,C02,37,362970,299000
2004-04-01,C02,32,345917,296000
2004-05-01,C02,39,593454,425000
2004-06-01,C02,36,616147,355000
2004-07-01,C02,26,549208,428450
2004-08-01,C02,21,386857,250000
2004-09-01,C02,23,469826,382500
2004-10-01,C02,22,393017,243472
2004-11-01,C02,19,471547,345000
2004-12-01,C02,15,575400,320000
2005-01-01,C02,18,599722,362500
2005-02-01,C02,19,285270,263000
2005-03-01,C02,34,462197,367550
2005-04-01,C02,30,398637,377500
2005-05-01,C02,30,416643,306500
2005-06-01,C02,31,479400,395000
2005-07-01,C02,21,413705,281000
2005-08-01,C02,20,353894,258500
2005-09-01,C02,19,412437,370000
2005-10-01,C02,38,425237,350500
2005-11-01,C02,18,448350,346000
2005-12-01,C02,20,454180,358500
2006-01-01,C02,21,520281,529000
2006-02-01,C02,28,518425,388000
2006-03-01,C02,33,501495,399988
2006-04-01,C02,27,532167,429000
2006-05-01,C02,26,559331,384250
2006-06-01,C02,23,396757,387000
2006-07-01,C02,28,344370,316250
2006-08-01,C02,22,543372,391000
2006-09-01,C02,22,374114,365750
2006-10-01,C02,31,493806,377000
2006-11-01,C02,31,569119,379000
2006-12-01,C02,18,419883,359250
2007-01-01,C02,24,691404,470000
2007-02-01,C02,18,693811,385000
2007-03-01,C02,28,689214,504500
2007-04-01,C02,28,622154,482500
2007-05-01,C02,22,531102,415000
2007-06-01,C02,27,781242,605000
2007-07-01,C02,19,515224,435000
2007-08-01,C02,26,536650,455000
2007-09-01,C02,18,698143,602500
2007-10-01,C02,23,639928,430000
2007-11-01,C02,27,580583,363000
2007-12-01,C02,18,909272,589000
2008-01-01,C02,15,484640,425000
2008-02-01,C02,12,629792,512000
2008-03-01,C02,20,717480,635000
2008-04-01,C02,31,623267,485000
2008-05-01,C02,25,556600,400500
2008-06-01,C02,27,668339,485000
2008-07-01,C02,31,663139,485000
2008-08-01,C02,19,598384,398800
2008-09-01,C02,18,520694,462000
2008-10-01,C02,7,433871,405000
2008-11-01,C02,15,588933,545000
2008-12-01,C02,10,667400,500000
2009-01-01,C02,8,379388,375000
2009-02-01,C02,11,578136,387500
2009-03-01,C02,24,554190,347500
2009-04-01,C02,21,508802,418000
2009-05-01,C02,32,430010,378750
2009-06-01,C02,35,586600,489000
2009-07-01,C02,26,446732,370950
2009-08-01,C02,24,572600,432500
2009-09-01,C02,31,752806,500000
2009-10-01,C02,37,594814,472400
2009-11-01,C02,22,556727,424500
2009-12-01,C02,15,754413,512000
2010-01-01,C02,13,629500,431000
2010-02-01,C02,19,574580,525000
2010-03-01,C02,36,569798,455000
2010-04-01,C02,37,653835,475000
2010-05-01,C02,36,703404,555000
2010-06-01,C02,30,689952,440056
2010-07-01,C02,24,748413,527500
2010-08-01,C02,22,1219632,555500
2010-09-01,C02,24,740000,552500
2010-10-01,C02,38,748326,580000
2010-11-01,C02,31,692945,510000
2010-12-01,C02,30,782830,548000
2011-01-01,C02,14,604486,510000
2011-02-01,C02,20,865309,492450
2011-03-01,C02,27,863641,555000
2011-04-01,C02,26,781360,553000
2011-05-01,C02,29,751448,580000
2011-06-01,C02,51,732113,515000
2011-07-01,C02,25,626868,500000
2011-08-01,C02,24,801904,520500
2011-09-01,C02,31,717023,524900
2011-10-01,C02,32,841644,687500
2011-11-01,C02,29,978660,651000
2011-12-01,C02,25,950261,480000
2012-01-01,C02,17,824765,645000
2012-02-01,C02,22,1072842,630000
2012-03-01,C02,38,880697,641500
2012-04-01,C02,34,797703,667450
2012-05-01,C02,33,827221,645000
2012-06-01,C02,35,763037,685000
2012-07-01,C02,24,730542,737500
2012-08-01,C02,24,871635,585250
2012-09-01,C02,30,891607,601500
2012-10-01,C02,36,680066,526500
2012-11-01,C02,17,711075,545000
2012-12-01,C02,15,543027,478000
2013-01-01,C02,13,732846,696000
2013-02-01,C02,22,654950,516500
2013-03-01,C02,26,839260,737450
2013-04-01,C02,42,919821,677500
2013-05-01,C02,45,692042,524000
2013-06-01,C02,27,982654,525000
2013-07-01,C02,35,863982,524600
2013-08-01,C02,28,712301,494450
2013-09-01,C02,30,703030,586000
2013-10-01,C02,29,1043259,702000
2013-11-01,C02,24,1121388,715000
2013-12-01,C02,19,1050851,538000
2014-01-01,C02,16,752556,555000
2014-02-01,C02,18,662861,541000
2014-03-01,C02,28,943343,752900
2014-04-01,C02,38,657370,576000
2014-05-01,C02,46,966528,625000
2014-06-01,C02,34,877332,622500
2014-07-01,C02,31,822323,635000
2014-08-01,C02,22,866495,551250
2014-09-01,C02,32,1136778,677000
2014-10-01,C02,35,964077,620000
2014-11-01,C02,32,980000,751875
2014-12-01,C02,21,1025690,762000
2015-01-01,C02,20,887395,629750
2015-02-01,C02,18,889778,966000
2015-03-01,C02,54,927731,686500
2015-04-01,C02,38,1004703,750000
2015-05-01,C02,46,1148116,868000
2015-06-01,C02,43,1314440,855000
2015-07-01,C02,33,767961,600000
2015-08-01,C02,24,1392992,712450
2015-09-01,C02,30,1167154,717500
2015-10-01,C02,34,834744,568000
2015-11-01,C02,32,1017844,765500
2015-12-01,C02,20,1004115,732500
2016-01-01,C02,22,957950,664500
2016-02-01,C02,35,1092063,782500
2016-03-01,C02,40,909219,639000
2016-04-01,C02,52,755001,685000
2016-05-01,C02,40,903617,654000
2016-06-01,C02,48,924660,680000
2016-07-01,C02,38,1002339,744750
2016-08-01,C02,37,981241,710000
2016-09-01,C02,32,868578,697450
2016-10-01,C02,44,1083786,752500
2016-11-01,C02,33,1213145,800000
2016-12-01,C02,33,1036247,641000
2017-01-01,C02,23,1032657,650000
2017-02-01,C02,38,1110294,737500
2017-03-01,C02,57,1018451,670000
2017-04-01,C02,58,1179810,808500
2017-05-01,C02,49,1259394,770000
2017-06-01,C02,34,1557950,935000
2017-07-01,C02,28,1156461,638750
2017-08-01,C02,35,973423,714000
2017-09-01,C02,37,920054,745000
2017-10-01,C02,41,943290,818000
2017-11-01,C02,40,1159000,866500
2017-12-01,C02,29,819155,747500
2018-01-01,C02,25,1244400,740000
