Date,Area,Sales,Avg_Price,Med_Price
2000-01-01,C15,9,218806,210000
2000-02-01,C15,19,239242,163000
2000-04-01,C15,21,217300,155500
2000-05-01,C15,30,174318,150000
2000-06-01,C15,24,204596,152100
2000-08-01,C15,23,187043,150500
2000-09-01,C15,32,183734,152750
2000-10-01,C15,29,246328,174000
2000-11-01,C15,25,225640,155000
2000-12-01,C15,15,192613,149000
2001-01-01,C15,21,198100,153900
2001-02-01,C15,28,223736,154000
2001-03-01,C15,25,190500,167000
2001-04-01,C15,24,193877,152000
2001-05-01,C15,28,245503,170500
2001-06-01,C15,30,220585,170000
2001-07-01,C15,33,222689,167000
2001-08-01,C15,29,206945,169000
2001-09-01,C15,25,181384,165000
2001-10-01,C15,18,209222,167750
2001-11-01,C15,34,238709,186500
2001-12-01,C15,17,229346,172000
2002-01-01,C15,16,162838,163500
2002-02-01,C15,24,204885,167250
2002-03-01,C15,30,214790,171249
2002-04-01,C15,34,186726,178900
2002-05-01,C15,32,234388,204500
2002-06-01,C15,29,216834,194500
2002-07-01,C15,21,186848,167000
2002-08-01,C15,16,187831,184500
2002-09-01,C15,13,196369,185000
2002-10-01,C15,27,203346,176000
2002-11-01,C15,30,208517,187000
2002-12-01,C15,18,283569,207000
2003-01-01,C15,15,191100,183000
2003-02-01,C15,25,232262,183000
2003-03-01,C15,28,189116,181000
2003-04-01,C15,52,203131,199500
2003-05-01,C15,59,216890,188000
2003-06-01,C15,53,235425,200000
2003-07-01,C15,54,216590,181750
2003-08-01,C15,42,216445,199500
2003-09-01,C15,48,234988,225500
2003-10-01,C15,36,233167,204000
2003-11-01,C15,29,219648,183500
2003-12-01,C15,28,219496,180500
2004-01-01,C15,21,213286,188000
2004-02-01,C15,26,234519,181000
2004-03-01,C15,46,218415,192750
2004-04-01,C15,51,222412,205000
2004-05-01,C15,38,231445,194450
2004-06-01,C15,45,196489,181500
2004-07-01,C15,42,249576,205000
2004-08-01,C15,35,243703,210000
2004-09-01,C15,35,215811,195000
2004-10-01,C15,24,241783,175750
2004-11-01,C15,32,231066,187500
2004-12-01,C15,18,227294,190500
2005-01-01,C15,22,187872,173440
2005-02-01,C15,25,236572,215000
