Date,Area,Sales,Avg_Price,Med_Price
2000-01-01,C09,2,214500,214500
2000-02-01,C09,6,383833,224500
2000-04-01,C09,6,381517,419650
2000-05-01,C09,10,286500,258750
2000-06-01,C09,6,376500,324000
2000-08-01,C09,11,279235,260000
2000-09-01,C09,12,341658,327700
2000-10-01,C09,5,413000,340000
2000-11-01,C09,5,316980,330000
2000-12-01,C09,4,443000,307000
2001-01-01,C09,3,389000,400000
2001-02-01,C09,12,285550,292500
2001-03-01,C09,14,352744,341750
2001-04-01,C09,8,324188,336250
2001-05-01,C09,4,322500,347500
2001-06-01,C09,10,531500,332250
2001-07-01,C09,7,293500,297000
2001-08-01,C09,11,288873,252000
2001-09-01,C09,4,442813,190125
2001-10-01,C09,9,289178,287000
2001-11-01,C09,6,258333,240000
2001-12-01,C09,4,381614,346750
2002-01-01,C09,7,450129,449000
2002-02-01,C09,3,625007,436000
2002-03-01,C09,11,329470,300000
2002-04-01,C09,9,440611,415000
2002-05-01,C09,13,333877,320000
2002-06-01,C09,12,350182,344500
2002-07-01,C09,4,234450,246650
2002-08-01,C09,11,337927,359000
2002-09-01,C09,6,449317,407450
2002-10-01,C09,9,489778,320000
2002-11-01,C09,18,333417,312500
2002-12-01,C09,7,345143,435000
2003-01-01,C09,14,378336,356100
2003-02-01,C09,11,379500,389000
2003-03-01,C09,21,394578,350000
2003-04-01,C09,16,340993,287250
2003-05-01,C09,24,449785,317000
2003-06-01,C09,15,341960,324000
2003-07-01,C09,20,339675,306500
2003-08-01,C09,12,350992,274000
2003-09-01,C09,14,535764,412500
2003-10-01,C09,17,329382,280000
2003-11-01,C09,14,361729,320500
2003-12-01,C09,10,314600,262500
2004-01-01,C09,10,568113,464500
2004-02-01,C09,11,370109,302000
2004-03-01,C09,20,532595,362500
2004-04-01,C09,32,347268,327250
2004-05-01,C09,22,444545,305000
2004-06-01,C09,21,426300,343000
2004-07-01,C09,13,405769,305000
2004-08-01,C09,17,431318,385500
2004-09-01,C09,13,333062,326000
2004-10-01,C09,16,352231,336400
2004-11-01,C09,19,404545,338000
2004-12-01,C09,15,506920,344900
2005-01-01,C09,8,440363,348500
2005-02-01,C09,16,446925,370000
2005-03-01,C09,27,490800,350000
2005-04-01,C09,22,422955,327500
2005-05-01,C09,20,446415,404500
2005-06-01,C09,14,407573,283500
2005-07-01,C09,15,431500,311000
2005-08-01,C09,11,376782,340000
2005-09-01,C09,25,471175,370500
2005-10-01,C09,17,555900,410000
2005-11-01,C09,14,391321,387500
2005-12-01,C09,13,378769,343000
2006-01-01,C09,8,271250,267500
2006-02-01,C09,26,387603,334500
2006-03-01,C09,13,477138,420000
2006-04-01,C09,14,657714,495000
2006-05-01,C09,14,401214,409000
2006-06-01,C09,12,426583,424000
2006-07-01,C09,15,408000,279000
2006-08-01,C09,9,326811,305000
2006-09-01,C09,11,441318,338000
2006-10-01,C09,11,403045,262000
2006-11-01,C09,13,407846,409000
2006-12-01,C09,13,578396,352000
2007-01-01,C09,9,434878,390000
2007-02-01,C09,15,429393,390000
2007-03-01,C09,21,538885,358450
2007-04-01,C09,14,382000,371500
2007-05-01,C09,26,536346,390000
2007-06-01,C09,17,589200,401500
2007-07-01,C09,11,509545,380600
2007-08-01,C09,6,349650,338500
2007-09-01,C09,21,700667,419000
2007-10-01,C09,14,732414,472500
2007-11-01,C09,12,557833,586000
2007-12-01,C09,10,390150,405000
2008-01-01,C09,9,574667,427000
2008-02-01,C09,9,537578,482000
2008-03-01,C09,10,637735,548500
2008-04-01,C09,17,717035,580000
2008-05-01,C09,18,448258,407500
2008-06-01,C09,19,637263,495000
2008-07-01,C09,15,536500,425000
2008-08-01,C09,16,449141,392250
2008-09-01,C09,12,569731,487500
2008-10-01,C09,6,399333,372500
2008-11-01,C09,4,391875,358750
2008-12-01,C09,2,410000,410000
2009-01-01,C09,4,547875,466250
2009-02-01,C09,4,429500,415000
2009-03-01,C09,4,403073,375500
2009-04-01,C09,14,508500,427000
2009-05-01,C09,22,479500,473750
2009-06-01,C09,19,493368,460000
2009-07-01,C09,19,795289,438000
2009-08-01,C09,13,514392,337500
2009-09-01,C09,16,538050,497000
2009-10-01,C09,11,570799,620000
2009-11-01,C09,14,469000,428000
2009-12-01,C09,8,553063,562250
2010-01-01,C09,4,488750,495000
2010-02-01,C09,9,985433,516000
2010-03-01,C09,14,476357,482000
2010-04-01,C09,5,444760,435000
2010-05-01,C09,16,556198,439750
2010-06-01,C09,18,697606,504500
2010-07-01,C09,17,567753,519000
2010-08-01,C09,8,592781,507000
2010-09-01,C09,13,460477,422500
2010-10-01,C09,12,527250,438000
2010-11-01,C09,13,499308,440000
2010-12-01,C09,9,516556,460000
2011-01-01,C09,8,446000,317500
2011-02-01,C09,11,616724,540500
2011-03-01,C09,26,711535,615000
2011-04-01,C09,11,562155,422000
2011-05-01,C09,22,875882,588950
2011-06-01,C09,15,638460,479900
2011-07-01,C09,11,720273,740000
2011-08-01,C09,11,814821,510000
2011-09-01,C09,8,508813,503000
2011-10-01,C09,17,918571,519000
2011-11-01,C09,9,591333,495000
2011-12-01,C09,12,574450,511000
2012-01-01,C09,4,719250,707000
2012-02-01,C09,6,507817,438000
2012-03-01,C09,11,649582,580000
2012-04-01,C09,15,455047,450000
2012-05-01,C09,13,641115,672000
2012-06-01,C09,9,728444,610000
2012-07-01,C09,10,626900,490000
2012-08-01,C09,5,937778,485000
2012-09-01,C09,7,594357,460000
2012-10-01,C09,13,662944,679000
2012-11-01,C09,12,658296,604500
2012-12-01,C09,7,483143,396000
2013-01-01,C09,4,647250,650000
2013-02-01,C09,6,644917,667500
2013-03-01,C09,6,794150,540000
2013-04-01,C09,14,981993,609000
2013-05-01,C09,18,509327,433000
2013-06-01,C09,9,835333,601000
2013-07-01,C09,10,616650,512500
2013-08-01,C09,7,493571,440000
2013-09-01,C09,11,754864,667000
2013-10-01,C09,10,569320,497500
2013-11-01,C09,13,655114,562000
2013-12-01,C09,2,616000,616000
2014-01-01,C09,1,1525000,1525000
2014-02-01,C09,11,619901,539000
2014-03-01,C09,10,1462458,1066000
2014-04-01,C09,14,700286,549500
2014-05-01,C09,12,932505,885500
2014-06-01,C09,11,538464,498000
2014-07-01,C09,11,750527,820000
2014-08-01,C09,6,578400,534750
2014-09-01,C09,9,646333,549000
2014-10-01,C09,9,645878,554000
2014-11-01,C09,7,626700,543000
2014-12-01,C09,6,491817,530500
2015-01-01,C09,11,623673,550000
2015-02-01,C09,5,1048740,585000
2015-03-01,C09,8,765938,695000
2015-04-01,C09,5,655200,618000
2015-05-01,C09,18,1119306,750950
2015-06-01,C09,13,937838,527000
2015-07-01,C09,6,558150,474000
2015-08-01,C09,6,684983,492500
