Date,Area,Sales,Avg_Price,Med_Price
2000-01-01,C10,5,197400,228000
2000-02-01,C10,10,231890,200000
2000-04-01,C10,15,238493,220000
2000-05-01,C10,17,254389,233000
2000-06-01,C10,11,234164,220000
2000-08-01,C10,12,260500,223000
2000-09-01,C10,7,293857,255000
2000-10-01,C10,7,266214,235500
2000-11-01,C10,19,237468,221450
2000-12-01,C10,6,286900,232450
2001-01-01,C10,9,243633,215000
2001-02-01,C10,9,204556,174900
2001-03-01,C10,15,281127,240000
2001-04-01,C10,17,249771,245000
2001-05-01,C10,28,256866,278500
2001-06-01,C10,25,337608,248000
2001-07-01,C10,14,294932,243375
2001-08-01,C10,13,281462,240000
2001-09-01,C10,12,258408,230500
2001-10-01,C10,22,302286,262500
2001-11-01,C10,25,334360,253000
2001-12-01,C10,17,246107,235000
2002-01-01,C10,24,287977,235000
2002-02-01,C10,18,260728,245000
2002-03-01,C10,19,260484,249900
2002-04-01,C10,26,346834,268062
2002-05-01,C10,20,253788,243625
2002-06-01,C10,17,273894,268000
2002-07-01,C10,13,363646,267500
2002-08-01,C10,17,310735,265000
2002-09-01,C10,17,243012,238800
2002-10-01,C10,22,260125,251750
2002-11-01,C10,20,284125,281000
2002-12-01,C10,15,282333,277000
2003-01-01,C10,11,300536,275000
2003-02-01,C10,21,254229,247000
2003-03-01,C10,33,288864,265000
2003-04-01,C10,19,277574,274000
2003-05-01,C10,31,276073,270000
2003-06-01,C10,24,289808,263500
2003-07-01,C10,27,269385,265000
2003-08-01,C10,18,290183,269950
2003-09-01,C10,20,253250,231000
2003-10-01,C10,28,265761,249500
2003-11-01,C10,18,329339,263500
2003-12-01,C10,15,274967,255000
2004-01-01,C10,16,275900,280000
2004-02-01,C10,17,245882,239500
2004-03-01,C10,30,268331,249950
2004-04-01,C10,19,276995,267000
2004-05-01,C10,21,278652,270000
2004-06-01,C10,37,305575,248500
2004-07-01,C10,30,252903,247500
2004-08-01,C10,21,273755,265000
2004-09-01,C10,20,259825,239500
2004-10-01,C10,25,335643,279900
2004-11-01,C10,28,278053,269500
2004-12-01,C10,18,297069,270000
2005-01-01,C10,12,254875,236000
2005-02-01,C10,29,291609,272000
2005-03-01,C10,37,284619,271500
2005-04-01,C10,30,306623,279500
2005-05-01,C10,30,307613,293450
2005-06-01,C10,30,280107,266500
2005-07-01,C10,26,342081,275250
2005-08-01,C10,17,298032,271753
2005-09-01,C10,21,266267,232680
2005-10-01,C10,14,292786,293000
2005-11-01,C10,27,276319,256000
2005-12-01,C10,9,295867,272600
2006-01-01,C10,15,318359,289000
2006-02-01,C10,20,269035,260000
2006-03-01,C10,30,298094,280500
2006-04-01,C10,23,321077,302100
2006-05-01,C10,25,329000,302000
2006-06-01,C10,21,421286,323000
2006-07-01,C10,26,376629,324500
2006-08-01,C10,19,296726,290000
2006-09-01,C10,21,305480,279000
2006-10-01,C10,26,321696,286500
2006-11-01,C10,24,287542,273500
2006-12-01,C10,18,352739,288500
2007-01-01,C10,16,350313,346500
2007-02-01,C10,27,328981,325000
2007-03-01,C10,28,326220,296950
2007-04-01,C10,23,406752,347000
2007-05-01,C10,36,300765,293500
2007-06-01,C10,28,364827,319000
2007-07-01,C10,45,386962,338000
2007-08-01,C10,37,376255,330000
2007-09-01,C10,29,390000,345000
2007-10-01,C10,36,497350,349000
2007-11-01,C10,37,366513,359288
2007-12-01,C10,20,376824,320000
2008-01-01,C10,25,427304,320000
2008-02-01,C10,20,338045,321900
2008-03-01,C10,27,385096,350000
2008-04-01,C10,32,374011,350000
2008-05-01,C10,32,438394,365000
2008-06-01,C10,31,368823,365000
2008-07-01,C10,31,392932,345000
2008-08-01,C10,21,338621,315000
2008-09-01,C10,25,411704,360000
2008-10-01,C10,29,389241,337500
2008-11-01,C10,26,403182,320950
2008-12-01,C10,21,360019,327000
2009-01-01,C10,19,377249,355000
2009-02-01,C10,31,341581,330000
2009-03-01,C10,50,371079,333500
2009-04-01,C10,58,350098,327750
2009-05-01,C10,70,397732,331450
2009-06-01,C10,63,418282,348200
2009-07-01,C10,52,490132,365950
2009-08-01,C10,33,507700,405000
2009-09-01,C10,38,423438,408500
