Date,Area,Sales,Avg_Price,Med_Price
2000-01-01,E11,13,107577,103000
2000-02-01,E11,22,127795,126000
2000-04-01,E11,32,119838,126250
2000-05-01,E11,21,120971,124500
2000-06-01,E11,18,107364,111000
2000-08-01,E11,22,120536,126900
2000-09-01,E11,19,111705,105000
2000-10-01,E11,27,117407,122000
2000-11-01,E11,26,122492,125000
2000-12-01,E11,10,122900,126000
2001-01-01,E11,24,115948,117450
2001-02-01,E11,28,120079,123450
2001-03-01,E11,28,125289,131500
2001-04-01,E11,25,126404,131000
2001-05-01,E11,29,125434,131000
2001-06-01,E11,35,125572,128000
2001-07-01,E11,25,131276,139000
2001-08-01,E11,25,135148,136000
2001-09-01,E11,22,131218,134500
2001-10-01,E11,25,126502,135000
2001-11-01,E11,20,132678,140000
2001-12-01,E11,21,135445,146000
2002-01-01,E11,17,138394,140000
2002-02-01,E11,26,131663,137550
2002-03-01,E11,43,140593,146500
2002-04-01,E11,30,144460,144500
2002-05-01,E11,26,141430,142044
2002-06-01,E11,26,140200,153400
2002-07-01,E11,14,136900,135000
2002-08-01,E11,30,142966,147000
2002-09-01,E11,14,139207,140950
2002-10-01,E11,29,142772,154000
2002-11-01,E11,19,135768,143000
2002-12-01,E11,20,147205,150500
2003-01-01,E11,22,146207,152528
2003-02-01,E11,21,143762,138000
2003-03-01,E11,41,142796,152500
2003-04-01,E11,29,135355,130000
2003-05-01,E11,34,146282,150500
2003-06-01,E11,21,143890,146000
2003-07-01,E11,27,148637,155000
2003-08-01,E11,31,145806,154000
2003-09-01,E11,21,150486,163000
2003-10-01,E11,23,147622,149000
2003-11-01,E11,18,162161,157250
2003-12-01,E11,15,146327,159000
2004-01-01,E11,19,151705,155000
2004-02-01,E11,24,149885,155250
2004-03-01,E11,19,153105,146500
2004-04-01,E11,28,140009,142250
2004-05-01,E11,20,143000,147000
2004-06-01,E11,21,140237,139968
2004-07-01,E11,13,144423,151500
2004-08-01,E11,20,150885,155500
2004-09-01,E11,13,147223,149500
2004-10-01,E11,12,149125,152250
2004-11-01,E11,16,141938,148000
