Date,Area,Sales,Avg_Price,Med_Price
2000-01-01,W01,7,173700,168000
2000-02-01,W01,16,159619,151500
2000-04-01,W01,16,159619,155503
2000-05-01,W01,15,194553,165000
2000-06-01,W01,8,187238,178250
2000-08-01,W01,8,171938,168500
2000-09-01,W01,7,188286,187000
2000-10-01,W01,9,199497,180100
2000-11-01,W01,8,184625,173750
2000-12-01,W01,8,215688,171000
2001-01-01,W01,4,188875,188250
2001-02-01,W01,8,179875,174250
2001-03-01,W01,10,158450,166250
2001-04-01,W01,18,201556,181000
2001-05-01,W01,16,205609,182450
2001-06-01,W01,14,212957,187450
2001-07-01,W01,8,209000,216000
2001-08-01,W01,11,220636,204000
2001-09-01,W01,7,183857,173000
2001-10-01,W01,16,185344,189250
2001-11-01,W01,16,208459,183500
2001-12-01,W01,13,226192,197000
2002-01-01,W01,5,172496,175100
2002-02-01,W01,12,199028,186500
2002-03-01,W01,13,210173,215000
2002-04-01,W01,17,221735,199900
2002-05-01,W01,12,208542,197050
2002-06-01,W01,11,202168,194000
2002-07-01,W01,3,239267,311000
2002-08-01,W01,5,234500,227000
2002-09-01,W01,12,231108,218250
2002-10-01,W01,13,200946,185000
2002-11-01,W01,8,211438,188750
2002-12-01,W01,5,198820,184000
2003-01-01,W01,7,201986,200000
2003-02-01,W01,11,201818,195000
2003-03-01,W01,9,203833,206000
2003-04-01,W01,9,220667,195000
2003-05-01,W01,17,210900,200000
2003-06-01,W01,10,189000,191000
2003-07-01,W01,9,240044,225000
2003-08-01,W01,11,241964,215000
2003-09-01,W01,6,281150,268500
2003-10-01,W01,13,257146,215000
2003-11-01,W01,8,245000,220750
2003-12-01,W01,8,219925,208250
2004-01-01,W01,2,262800,262800
2004-02-01,W01,5,230800,187000
2004-03-01,W01,12,244658,222500
2004-04-01,W01,16,230128,230500
2004-05-01,W01,14,211136,219000
2004-06-01,W01,19,240392,230000
2004-07-01,W01,13,245254,219900
2004-08-01,W01,11,207790,200000
2004-09-01,W01,11,239655,227000
2004-10-01,W01,6,208083,204750
2004-11-01,W01,16,235813,232000
2004-12-01,W01,8,266375,227500
2005-01-01,W01,8,211213,219450
2005-02-01,W01,10,262780,222000
2005-03-01,W01,15,237873,222900
2005-04-01,W01,18,233078,235500
2005-05-01,W01,10,206420,202500
2005-06-01,W01,13,251427,208250
2005-07-01,W01,6,225733,225250
2005-08-01,W01,9,215778,213000
2005-09-01,W01,11,283082,238000
2005-10-01,W01,7,211643,205000
2005-11-01,W01,13,208085,214900
2005-12-01,W01,4,226250,215000
2006-01-01,W01,8,315750,217500
2006-02-01,W01,10,263140,229500
2006-03-01,W01,13,227515,199900
2006-04-01,W01,13,248835,200000
2006-05-01,W01,9,216322,214000
2006-06-01,W01,6,203917,192000
2006-07-01,W01,9,221389,204000
2006-08-01,W01,9,255933,217900
2006-09-01,W01,9,234128,221250
2006-10-01,W01,18,268100,221400
2006-11-01,W01,19,240916,220000
2006-12-01,W01,13,245669,186900
2007-01-01,W01,12,220167,208500
2007-02-01,W01,7,236214,236000
2007-03-01,W01,14,249114,245850
2007-04-01,W01,18,331055,276250
2007-05-01,W01,24,245569,241250
2007-06-01,W01,23,295370,249000
2007-07-01,W01,21,282948,287000
2007-08-01,W01,14,268156,255500
2007-09-01,W01,14,271036,258500
2007-10-01,W01,19,350547,307500
2007-11-01,W01,26,295392,283500
2007-12-01,W01,18,330556,309500
2008-01-01,W01,7,281114,298000
2008-02-01,W01,22,310118,299900
2008-03-01,W01,16,284781,266000
2008-04-01,W01,18,301721,279250
2008-05-01,W01,25,294969,250000
2008-06-01,W01,25,287004,268000
2008-07-01,W01,30,313540,278500
2008-08-01,W01,16,289113,265500
2008-09-01,W01,18,337689,315750
2008-10-01,W01,22,275268,270000
2008-11-01,W01,9,298333,290000
2008-12-01,W01,6,370133,394950
2009-01-01,W01,8,260813,247500
2009-02-01,W01,14,264857,249500
2009-03-01,W01,15,314327,279000
2009-04-01,W01,22,370064,326500
2009-05-01,W01,33,285052,265000
2009-06-01,W01,31,292619,265000
2009-07-01,W01,25,310397,262000
2009-08-01,W01,15,284200,280000
2009-09-01,W01,19,363411,278000
2009-10-01,W01,23,323474,288000
2009-11-01,W01,22,353005,309750
2009-12-01,W01,18,310967,306000
2010-01-01,W01,10,285325,269000
2010-02-01,W01,12,340949,338500
2010-03-01,W01,22,356957,325500
2010-04-01,W01,31,337150,310500
2010-05-01,W01,28,345189,338750
2010-06-01,W01,15,346410,310150
2010-07-01,W01,25,348216,317000
2010-08-01,W01,14,379457,332500
2010-09-01,W01,11,349491,316000
2010-10-01,W01,14,338043,309500
2010-11-01,W01,25,355462,315000
2010-12-01,W01,14,343115,326050
2011-01-01,W01,7,403098,355000
2011-02-01,W01,15,298380,320000
2011-03-01,W01,44,374020,326500
2011-04-01,W01,29,357472,320000
2011-05-01,W01,36,351097,292950
2011-06-01,W01,42,357752,327000
2011-07-01,W01,37,316084,305000
2011-08-01,W01,27,341385,295000
2011-09-01,W01,22,366782,343750
2011-10-01,W01,29,362166,346500
2011-11-01,W01,26,334496,328500
2011-12-01,W01,10,378240,377500
2012-01-01,W01,9,407889,390000
2012-02-01,W01,16,405413,352100
2012-03-01,W01,26,348030,318450
2012-04-01,W01,21,339745,321000
2012-05-01,W01,25,388776,351000
2012-06-01,W01,16,357806,341750
2012-07-01,W01,23,353191,318000
2012-08-01,W01,20,396395,341500
2012-09-01,W01,20,400072,359950
2012-10-01,W01,30,366097,324000
2012-11-01,W01,26,394709,370000
2012-12-01,W01,12,398956,347000
2013-01-01,W01,11,395536,340000
2013-02-01,W01,13,364869,358000
2013-03-01,W01,13,425731,319000
