Date,Area,Sales,Avg_Price,Med_Price
2000-01-01,C06,1,144000,144000
2000-02-01,C06,1,131000,131000
2000-04-01,C06,1,129500,129500
2000-05-01,C06,1,248000,248000
2000-06-01,C06,1,174000,174000
2000-08-01,C06,1,194900,194900
2000-09-01,C06,2,257500,257500
2000-10-01,C06,2,199000,199000
2000-11-01,C06,3,171667,173000
2000-12-01,C06,4,148713,157375
2001-01-01,C06,1,168000,168000
2001-02-01,C06,2,181950,181950
2001-03-01,C06,3,192333,192000
2001-04-01,C06,2,173500,173500
2001-05-01,C06,2,157050,157050
2001-06-01,C06,0,0,0
2001-07-01,C06,1,200000,200000
2001-08-01,C06,5,192300,195000
2001-09-01,C06,2,174950,174950
2001-10-01,C06,1,135000,135000
2001-11-01,C06,1,210000,210000
2001-12-01,C06,2,164250,164250
2002-01-01,C06,1,170000,170000
2002-02-01,C06,1,198000,198000
2002-03-01,C06,1,200000,200000
2002-04-01,C06,2,190250,190250
2002-05-01,C06,4,204209,194167
2002-06-01,C06,1,210000,210000
2002-07-01,C06,1,179000,179000
2002-08-01,C06,2,183250,183250
2002-09-01,C06,1,177000,177000
2002-10-01,C06,2,188500,188500
2002-11-01,C06,1,218000,218000
2002-12-01,C06,0,0,0
2003-01-01,C06,1,210000,210000
2003-02-01,C06,2,168500,168500
2003-03-01,C06,6,217333,211500
2003-04-01,C06,4,193650,193800
2003-05-01,C06,5,190630,206000
2003-06-01,C06,4,201500,194500
2003-07-01,C06,6,204133,207250
2003-08-01,C06,4,209475,208000
2003-09-01,C06,1,220000,220000
2003-10-01,C06,6,223667,219500
2003-11-01,C06,4,181000,175000
2003-12-01,C06,3,198000,180000
2004-01-01,C06,2,186500,186500
2004-02-01,C06,2,210500,210500
2004-03-01,C06,7,212214,212000
2004-04-01,C06,5,211800,215000
2004-05-01,C06,3,212600,220000
2004-06-01,C06,3,219167,215000
2004-07-01,C06,4,200375,202250
2004-08-01,C06,8,219363,220500
2004-09-01,C06,2,252000,252000
2004-10-01,C06,3,222000,235000
2004-11-01,C06,1,220000,220000
2004-12-01,C06,2,228000,228000
2005-01-01,C06,3,217633,218000
2005-02-01,C06,2,255000,255000
2005-03-01,C06,1,235000,235000
2005-04-01,C06,3,227167,223000
2005-05-01,C06,5,218200,220000
2005-06-01,C06,4,231000,227250
2005-07-01,C06,3,239000,228000
2005-08-01,C06,3,169500,142500
2005-09-01,C06,1,257000,257000
2005-10-01,C06,3,185667,195500
2005-11-01,C06,3,223833,220000
2005-12-01,C06,9,238144,228000
2006-01-01,C06,4,230125,232500
2006-02-01,C06,3,254333,267000
2006-03-01,C06,6,220733,224500
2006-04-01,C06,7,217914,230000
2006-05-01,C06,9,244000,231000
2006-06-01,C06,7,221129,220000
2006-07-01,C06,6,232167,230500
2006-08-01,C06,10,200690,196700
2006-09-01,C06,9,233100,227000
2006-10-01,C06,7,192286,199000
2006-11-01,C06,8,210550,196500
2006-12-01,C06,6,246750,240500
2007-01-01,C06,10,239580,236000
2007-02-01,C06,8,202363,196450
2007-03-01,C06,9,255294,247000
2007-04-01,C06,10,221520,225000
2007-05-01,C06,6,264533,247850
2007-06-01,C06,10,254990,256500
2007-07-01,C06,8,251250,259250
2007-08-01,C06,9,242767,245500
2007-09-01,C06,5,233270,241500
2007-10-01,C06,6,264317,261450
2007-11-01,C06,12,259825,266500
2007-12-01,C06,11,246500,250000
2008-01-01,C06,10,274465,261450
2008-02-01,C06,6,254250,265000
2008-03-01,C06,3,310833,278000
2008-04-01,C06,6,302833,288500
2008-05-01,C06,6,279000,255000
2008-06-01,C06,7,316643,290000
2008-07-01,C06,5,226800,222000
2008-08-01,C06,4,243875,255250
2008-09-01,C06,4,324475,293500
2008-10-01,C06,6,222548,225245
2008-11-01,C06,2,243245,243245
2008-12-01,C06,3,260167,265000
2009-01-01,C06,2,238000,238000
2009-02-01,C06,7,233560,240000
2009-03-01,C06,7,261357,270000
2009-04-01,C06,9,242111,250000
2009-05-01,C06,10,255950,245000
2009-06-01,C06,15,254337,265500
2009-07-01,C06,10,272799,278000
2009-08-01,C06,19,247079,254000
2009-09-01,C06,10,287100,257000
2009-10-01,C06,9,286331,290000
2009-11-01,C06,8,279534,269750
2009-12-01,C06,14,265360,268750
2010-01-01,C06,8,255025,253900
2010-02-01,C06,5,267778,261490
2010-03-01,C06,8,306300,309450
2010-04-01,C06,20,305649,298500
2010-05-01,C06,10,272550,260000
2010-06-01,C06,5,268700,280000
2010-07-01,C06,5,276300,277500
2010-08-01,C06,13,266192,265000
2010-09-01,C06,7,246733,293000
2010-10-01,C06,4,272875,277000
2010-11-01,C06,10,268500,264500
2010-12-01,C06,9,312333,318000
2011-01-01,C06,6,301417,303000
2011-02-01,C06,14,298125,304000
2011-03-01,C06,17,304587,290500
2011-04-01,C06,15,303435,298000
2011-05-01,C06,13,295615,278000
2011-06-01,C06,15,303293,307000
2011-07-01,C06,8,327688,325250
2011-08-01,C06,10,306848,301000
2011-09-01,C06,7,294070,303000
2011-10-01,C06,8,326250,338750
2011-11-01,C06,9,366577,338200
2011-12-01,C06,5,305398,308500
2012-01-01,C06,9,310477,321000
2012-02-01,C06,10,375729,348000
2012-03-01,C06,15,322031,285000
2012-04-01,C06,14,344491,326750
2012-05-01,C06,9,378654,352000
2012-06-01,C06,7,305929,305000
2012-07-01,C06,10,316849,292500
2012-08-01,C06,7,439996,345000
2012-09-01,C06,11,369862,346500
2012-10-01,C06,8,336250,342500
2012-11-01,C06,13,355183,308000
2012-12-01,C06,7,320913,317500
2013-01-01,C06,7,317986,310000
2013-02-01,C06,2,297250,297250
2013-03-01,C06,13,323570,326000
2013-04-01,C06,21,315900,294000
2013-05-01,C06,17,297076,287000
2013-06-01,C06,20,307365,294000
2013-07-01,C06,13,335885,340000
2013-08-01,C06,10,363110,367000
2013-09-01,C06,10,330940,336500
2013-10-01,C06,7,312857,316000
2013-11-01,C06,18,317510,307000
2013-12-01,C06,4,327250,335500
2014-01-01,C06,10,375950,344000
2014-02-01,C06,13,357992,347500
2014-03-01,C06,14,329243,311500
2014-04-01,C06,23,378085,355000
2014-05-01,C06,18,358967,304500
