Date,Area,Sales,Avg_Price,Med_Price
2000-01-01,E03,17,113529,110000
2000-02-01,E03,37,124641,120000
2000-04-01,E03,37,140230,126500
2000-05-01,E03,40,132115,120250
2000-06-01,E03,29,122847,127500
2000-08-01,E03,38,133445,120300
2000-09-01,E03,33,132727,128000
2000-10-01,E03,36,149314,130200
2000-11-01,E03,39,137359,130000
2000-12-01,E03,19,144337,136000
2001-01-01,E03,23,134693,127000
2001-02-01,E03,21,129676,121000
2001-03-01,E03,36,136511,131000
2001-04-01,E03,34,134719,129000
2001-05-01,E03,30,133110,135500
2001-06-01,E03,40,136343,129750
2001-07-01,E03,34,135756,122000
2001-08-01,E03,38,137679,131350
2001-09-01,E03,27,141541,133500
2001-10-01,E03,29,129379,128500
2001-11-01,E03,40,142860,133750
2001-12-01,E03,25,137344,132400
2002-01-01,E03,33,143815,140000
2002-02-01,E03,37,146300,141000
2002-03-01,E03,40,140740,135694
2002-04-01,E03,46,165587,152000
2002-05-01,E03,31,162819,154000
2002-06-01,E03,31,149276,147000
2002-07-01,E03,20,154395,145000
2002-08-01,E03,33,145862,145000
2002-09-01,E03,34,161082,152250
2002-10-01,E03,38,151089,145000
2002-11-01,E03,33,156686,153500
2002-12-01,E03,26,154481,154500
2003-01-01,E03,18,148583,140250
2003-02-01,E03,33,153276,144000
2003-03-01,E03,31,149561,147000
2003-04-01,E03,26,169492,156950
2003-05-01,E03,30,169430,162950
2003-06-01,E03,36,158463,157000
2003-07-01,E03,40,165836,150500
2003-08-01,E03,38,174998,156500
2003-09-01,E03,24,183204,159500
2003-10-01,E03,35,152974,145000
2003-11-01,E03,40,165503,156600
2003-12-01,E03,15,150533,144000
2004-01-01,E03,26,155265,153000
2004-02-01,E03,26,149862,147250
2004-03-01,E03,32,157341,148250
2004-04-01,E03,36,175807,153500
2004-05-01,E03,30,159423,141950
2004-06-01,E03,37,173028,154500
2004-07-01,E03,34,159900,153750
2004-08-01,E03,27,163559,151500
2004-09-01,E03,24,165115,159950
2004-10-01,E03,28,161071,157000
2004-11-01,E03,21,183781,155000
2004-12-01,E03,16,138625,134500
2005-01-01,E03,17,148994,149500
2005-02-01,E03,18,162689,150000
2005-03-01,E03,31,155881,141000
2005-04-01,E03,19,150468,155000
2005-05-01,E03,38,170795,154750
2005-06-01,E03,30,171730,151000
2005-07-01,E03,38,159838,159250
2005-08-01,E03,19,154816,146100
2005-09-01,E03,25,161712,137700
2005-10-01,E03,25,153472,135000
2005-11-01,E03,31,170361,156000
2005-12-01,E03,10,155000,148000
2006-01-01,E03,22,169755,154750
2006-02-01,E03,21,160286,151000
2006-03-01,E03,23,157017,156000
2006-04-01,E03,25,183134,160000
2006-05-01,E03,31,185836,166000
2006-06-01,E03,30,141973,136500
2006-07-01,E03,37,173541,157000
2006-08-01,E03,26,151931,132500
2006-09-01,E03,17,145782,127000
2006-10-01,E03,29,172100,157000
2006-11-01,E03,27,177993,166000
2006-12-01,E03,20,185100,155000
2007-01-01,E03,12,138292,125500
2007-02-01,E03,19,149926,145500
2007-03-01,E03,38,189241,158000
2007-04-01,E03,26,181592,159000
2007-05-01,E03,28,177568,152500
2007-06-01,E03,39,185710,160000
2007-07-01,E03,36,185327,150500
2007-08-01,E03,29,164375,148500
2007-09-01,E03,19,196148,170000
2007-10-01,E03,28,154654,153000
2007-11-01,E03,24,152892,136750
2007-12-01,E03,19,169711,148000
2008-01-01,E03,16,166474,149250
2008-02-01,E03,29,244834,180000
2008-03-01,E03,23,163317,154800
2008-04-01,E03,26,168788,163500
2008-05-01,E03,28,206528,162750
2008-06-01,E03,22,161314,160000
2008-07-01,E03,27,176396,159900
2008-08-01,E03,19,160653,153000
2008-09-01,E03,28,155843,141500
2008-10-01,E03,18,181972,158000
2008-11-01,E03,13,174115,150000
2008-12-01,E03,13,159498,148000
2009-01-01,E03,17,165206,145000
2009-02-01,E03,18,145306,134000
2009-03-01,E03,21,150999,137500
2009-04-01,E03,23,163983,138000
2009-05-01,E03,28,165889,152500
2009-06-01,E03,27,206300,160000
2009-07-01,E03,32,175438,158000
2009-08-01,E03,34,173965,158750
2009-09-01,E03,19,181293,154000
2009-10-01,E03,27,187885,157000
2009-11-01,E03,30,173503,158750
2009-12-01,E03,33,174852,160000
2010-01-01,E03,24,188054,148000
2010-02-01,E03,21,200448,159500
2010-03-01,E03,29,196843,170000
2010-04-01,E03,40,235865,179950
2010-05-01,E03,25,255140,207500
2010-06-01,E03,31,224177,171500
2010-07-01,E03,23,190435,168000
2010-08-01,E03,16,242525,175500
2010-09-01,E03,18,215389,178500
2010-10-01,E03,22,226443,179000
2010-11-01,E03,24,209375,177000
2010-12-01,E03,15,200873,190000
2011-01-01,E03,17,204059,174000
2011-02-01,E03,18,228906,176000
2011-03-01,E03,27,212732,186750
2011-04-01,E03,24,216450,178750
2011-05-01,E03,36,208971,182450
2011-06-01,E03,26,222013,202500
2011-07-01,E03,20,187970,157750
