Date,Area,Sales,Avg_Price,Med_Price
2008-07-01,C13,26,251385,232000
2008-08-01,C13,33,240179,239000
2008-09-01,C13,24,284317,260000
2008-10-01,C13,22,271745,247250
2008-11-01,C13,15,220493,203500
2008-12-01,C13,8,238500,218500
2009-01-01,C13,7,223286,182000
2009-02-01,C13,12,280783,212950
2009-03-01,C13,14,250429,241500
2009-04-01,C13,27,253603,237000
2009-05-01,C13,33,254220,252000
2009-06-01,C13,43,261551,243000
2009-07-01,C13,35,261999,237500
2009-08-01,C13,34,266185,250500
2009-09-01,C13,44,268340,242500
2009-10-01,C13,28,281052,264500
2009-11-01,C13,43,272457,251500
2009-12-01,C13,27,290893,272000
2010-01-01,C13,21,266495,257000
2010-02-01,C13,25,260776,240000
2010-03-01,C13,44,287633,271875
2010-04-01,C13,41,313801,278500
2010-05-01,C13,45,304502,274000
2010-06-01,C13,41,305943,282000
2010-07-01,C13,35,321514,270000
2010-08-01,C13,35,285723,260000
2010-09-01,C13,22,326695,301000
2010-10-01,C13,27,319056,289000
2010-11-01,C13,24,268204,259950
2010-12-01,C13,17,287476,286000
2011-01-01,C13,9,312256,302000
2011-02-01,C13,26,283685,286500
2011-03-01,C13,43,315139,282000
2011-04-01,C13,37,314951,297000
2011-05-01,C13,43,287112,273000
2011-06-01,C13,34,350264,307157
2011-07-01,C13,26,275288,254000
2011-08-01,C13,32,279337,274000
2011-09-01,C13,42,290036,263750
2011-10-01,C13,42,295896,265000
2011-11-01,C13,38,313851,292500
2011-12-01,C13,30,291417,270000
2012-01-01,C13,23,335235,317500
2012-02-01,C13,26,311846,309000
2012-03-01,C13,35,314040,305000
2012-04-01,C13,50,305308,287500
2012-05-01,C13,40,309128,284500
2012-06-01,C13,42,311040,271200
2012-07-01,C13,27,283466,272500
2012-08-01,C13,30,327610,297450
2012-09-01,C13,20,322250,282500
2012-10-01,C13,36,306761,259000
2012-11-01,C13,31,306874,287000
2012-12-01,C13,16,305488,272450
2013-01-01,C13,15,301127,276000
2013-02-01,C13,19,302711,292000
2013-03-01,C13,37,318216,290000
2013-04-01,C13,38,338068,276500
2013-05-01,C13,37,320265,304000
2013-06-01,C13,38,341051,312200
2013-07-01,C13,40,312999,294000
2013-08-01,C13,32,309149,258000
2013-09-01,C13,23,296517,280000
2013-10-01,C13,41,335339,290000
2013-11-01,C13,31,313782,281000
2013-12-01,C13,12,313208,277250
2014-01-01,C13,20,320690,273500
2014-02-01,C13,25,319436,319900
2014-03-01,C13,33,332274,318000
2014-04-01,C13,39,344274,299900
2014-05-01,C13,37,318683,290100
2014-06-01,C13,38,336866,334000
2014-07-01,C13,41,357112,336000
2014-08-01,C13,24,289454,286000
2014-09-01,C13,40,359988,313000
2014-10-01,C13,34,383538,364200
2014-11-01,C13,28,331731,299500
2014-12-01,C13,22,368295,298500
2015-01-01,C13,20,291168,300000
2015-02-01,C13,25,360876,308000
2015-03-01,C13,33,309979,269000
2015-04-01,C13,39,359023,321800
2015-05-01,C13,33,388871,339000
2015-06-01,C13,49,336927,305000
2015-07-01,C13,31,357452,335000
2015-08-01,C13,21,384248,350000
2015-09-01,C13,39,433392,335000
2015-10-01,C13,43,347926,325000
2015-11-01,C13,37,365218,331000
2015-12-01,C13,16,330913,309950
2016-01-01,C13,19,383397,390000
2016-02-01,C13,25,387196,353000
2016-03-01,C13,40,365089,347650
2016-04-01,C13,45,377780,349900
2016-05-01,C13,49,389344,352000
2016-06-01,C13,48,381138,350050
2016-07-01,C13,41,370465,328000
2016-08-01,C13,35,349069,320000
2016-09-01,C13,40,394873,357500
2016-10-01,C13,40,355140,320000
2016-11-01,C13,34,367482,318950
2016-12-01,C13,27,360637,344000
2017-01-01,C13,21,430714,365000
2017-02-01,C13,35,454892,409500
2017-03-01,C13,39,456500,418800
2017-04-01,C13,44,489982,427500
2017-05-01,C13,62,507635,440000
2017-06-01,C13,43,490457,412000
2017-07-01,C13,21,398576,400000
2017-08-01,C13,20,430890,433750
2017-09-01,C13,25,455576,435000
2017-10-01,C13,34,474735,417500
2017-11-01,C13,27,469286,421000
2017-12-01,C13,25,474480,467000
2018-01-01,C13,17,519263,475000
2018-02-01,C13,28,523661,438250
2018-03-01,C13,36,498900,462500
2018-04-01,C13,28,482557,451500
2018-05-01,C13,30,613114,535500
2018-06-01,C13,31,519806,455000
2018-07-01,C13,27,536622,482000
2018-08-01,C13,20,497881,452500
2018-09-01,C13,19,528226,431500
2018-10-01,C13,26,483492,458500
2018-11-01,C13,28,509370,495750
2018-12-01,C13,8,566500,492500
2019-01-01,C13,12,541717,477500
2019-02-01,C13,27,509171,500000
2019-03-01,C13,31,563775,495800
2019-04-01,C13,30,601880,555000
2019-05-01,C13,39,570233,525000
2019-06-01,C13,26,537362,479450
2019-07-01,C13,29,512241,462500
2019-08-01,C13,23,578861,480000
2019-09-01,C13,26,646622,562000
2019-10-01,C13,36,590127,547500
2019-11-01,C13,48,570786,536900
2019-12-01,C13,22,539192,534000
2020-01-01,C13,22,598684,504500
2020-02-01,C13,21,533419,526000
2020-03-01,C13,33,711303,625000
2020-04-01,C13,8,543125,504500
2020-05-01,C13,21,582543,525000
2020-06-01,C13,27,590037,524999
2020-07-01,C13,36,548374,527500
2020-08-01,C13,28,772884,615000
2020-09-01,C13,45,597844,560000
2020-10-01,C13,33,574648,555000
2020-11-01,C13,30,610163,560000
2020-12-01,C13,36,551797,526500
2021-01-01,C13,21,582852,555000
2021-02-01,C13,34,610403,557500
2021-03-01,C13,48,593553,557500
2021-04-01,C13,38,657565,600000
