Date,Area,Sales,Avg_Price,Med_Price
2000-01-01,W02,1,261000,261000
2000-02-01,W02,0,0,0
2000-04-01,W02,4,245250,255500
2000-05-01,W02,3,269167,280000
2000-06-01,W02,4,229625,230500
2000-08-01,W02,3,250833,247500
2000-09-01,W02,3,224333,232000
2000-10-01,W02,4,229125,237500
2000-11-01,W02,2,253500,253500
2000-12-01,W02,2,256000,256000
2001-01-01,W02,0,0,0
2001-02-01,W02,4,226500,227000
2001-03-01,W02,2,272500,272500
2001-04-01,W02,0,0,0
2001-05-01,W02,2,274000,274000
2001-06-01,W02,2,283250,283250
2001-07-01,W02,2,275250,275250
2001-08-01,W02,1,210000,210000
2001-09-01,W02,2,265000,265000
2001-10-01,W02,4,240250,229250
2001-11-01,W02,1,265000,265000
2001-12-01,W02,3,244967,238000
2002-01-01,W02,4,256500,256000
2002-02-01,W02,5,233980,233000
2002-03-01,W02,1,307000,307000
2002-04-01,W02,3,237333,242000
2002-05-01,W02,3,257667,235000
2002-06-01,W02,4,233900,234800
2002-07-01,W02,3,261050,304650
2002-08-01,W02,2,310000,310000
2002-09-01,W02,3,267000,314000
2002-10-01,W02,2,215000,215000
2002-11-01,W02,2,249900,249900
2002-12-01,W02,1,295000,295000
2003-01-01,W02,1,309000,309000
2003-02-01,W02,2,354500,354500
2003-03-01,W02,3,291333,329000
2003-04-01,W02,2,265000,265000
2003-05-01,W02,6,287567,281500
2003-06-01,W02,5,241000,239000
2003-07-01,W02,4,275750,276500
2003-08-01,W02,3,308333,330000
2003-09-01,W02,0,0,0
2003-10-01,W02,3,274667,252000
2003-11-01,W02,1,255000,255000
2003-12-01,W02,4,249000,248000
2004-01-01,W02,2,236000,236000
2004-02-01,W02,1,110000,110000
2004-03-01,W02,5,298900,275000
2004-04-01,W02,5,276900,272500
2004-05-01,W02,1,240500,240500
2004-06-01,W02,1,285000,285000
2004-07-01,W02,2,293500,293500
2004-08-01,W02,2,264500,264500
2004-09-01,W02,3,297300,269900
2004-10-01,W02,2,236875,236875
2004-11-01,W02,3,280667,317000
2004-12-01,W02,0,0,0
2005-01-01,W02,0,0,0
2005-02-01,W02,2,227200,227200
2005-03-01,W02,3,294167,290000
2005-04-01,W02,1,275000,275000
2005-05-01,W02,2,295500,295500
2005-06-01,W02,7,250614,215000
2005-07-01,W02,4,213175,199850
2005-08-01,W02,2,231500,231500
2005-09-01,W02,12,303250,285000
2005-10-01,W02,4,224725,221950
2005-11-01,W02,6,252750,254750
2005-12-01,W02,2,341500,341500
2006-01-01,W02,8,238438,217750
2006-02-01,W02,3,212000,189000
2006-03-01,W02,11,312273,325000
2006-04-01,W02,11,306409,309000
2006-05-01,W02,7,305150,310250
2006-06-01,W02,12,295742,301750
2006-07-01,W02,5,240300,223000
2006-08-01,W02,4,202000,179250
2006-09-01,W02,4,279125,270750
2006-10-01,W02,11,265873,268000
2006-11-01,W02,8,280625,284500
2006-12-01,W02,3,275667,219000
2007-01-01,W02,1,327000,327000
2007-02-01,W02,2,250500,250500
2007-03-01,W02,5,259980,269900
2007-04-01,W02,5,278146,265000
2007-05-01,W02,16,358338,312500
2007-06-01,W02,10,341850,311450
2007-07-01,W02,8,309788,318500
2007-08-01,W02,10,342100,351050
2007-09-01,W02,6,264133,227450
2007-10-01,W02,5,334060,355000
2007-11-01,W02,4,311500,296500
2007-12-01,W02,7,286508,319900
2008-01-01,W02,7,295077,280000
2008-02-01,W02,4,423470,423245
2008-03-01,W02,8,331566,296065
2008-04-01,W02,9,389446,326000
2008-05-01,W02,9,329478,323500
2008-06-01,W02,6,324333,326250
2008-07-01,W02,10,365190,363500
2008-08-01,W02,9,331414,341000
2008-09-01,W02,8,259713,244950
2008-10-01,W02,4,345625,370000
2008-11-01,W02,5,299180,292000
2008-12-01,W02,4,251125,239250
2009-01-01,W02,3,261097,259000
2009-02-01,W02,7,270414,260000
2009-03-01,W02,13,285508,335000
2009-04-01,W02,10,265010,277500
2009-05-01,W02,13,341054,377000
2009-06-01,W02,12,308269,280714
2009-07-01,W02,7,340443,340000
2009-08-01,W02,15,350767,357500
2009-09-01,W02,10,338100,347500
2009-10-01,W02,12,404924,399050
2009-11-01,W02,10,444825,401500
2009-12-01,W02,11,349000,348500
2010-01-01,W02,10,352015,348950
2010-02-01,W02,11,354209,381000
2010-03-01,W02,7,415286,361000
2010-04-01,W02,11,360641,369900
2010-05-01,W02,18,347272,361000
2010-06-01,W02,9,350944,378000
2010-07-01,W02,7,364229,324000
2010-08-01,W02,1,210000,210000
2010-09-01,W02,6,372543,350050
2010-10-01,W02,13,345169,365000
2010-11-01,W02,7,353214,375000
2010-12-01,W02,2,308050,308050
2011-01-01,W02,8,344113,379000
2011-02-01,W02,8,402313,364500
2011-03-01,W02,7,394716,399000
2011-04-01,W02,12,346242,314000
2011-05-01,W02,11,343627,340000
2011-06-01,W02,18,353422,307500
2011-07-01,W02,12,372900,377000
2011-08-01,W02,13,355608,343000
2011-09-01,W02,10,326720,314950
2011-10-01,W02,8,369474,347500
2011-11-01,W02,10,364920,379500
2011-12-01,W02,9,306222,277500
2012-01-01,W02,13,351654,313500
2012-02-01,W02,10,359220,349500
2012-03-01,W02,17,380113,395500
2012-04-01,W02,11,447309,434000
2012-05-01,W02,21,404976,394000
2012-06-01,W02,18,384847,329500
2012-07-01,W02,11,389273,400000
2012-08-01,W02,13,328881,313000
2012-09-01,W02,6,430750,451500
2012-10-01,W02,7,374914,349000
2012-11-01,W02,21,348080,332000
2012-12-01,W02,7,295343,270000
2013-01-01,W02,7,291614,296000
2013-02-01,W02,9,321778,296000
2013-03-01,W02,18,425783,417950
2013-04-01,W02,17,368171,376500
2013-05-01,W02,15,378193,410000
2013-06-01,W02,17,396288,343000
2013-07-01,W02,14,411679,449000
2013-08-01,W02,17,352841,344000
2013-09-01,W02,10,359420,346000
2013-10-01,W02,17,318135,310000
