Area,Date,Sales,Avg_Price,Med_Price
C01,2013-08-01,300,444047,387000
C02,2013-08-01,28,712301,494450
C03,2013-08-01,3,295000,310000
C04,2013-08-01,12,585750,333500
C06,2013-08-01,10,363110,367000
C07,2013-08-01,49,346455,323000
C08,2013-08-01,134,397670,394500
C09,2013-08-01,7,493571,440000
C10,2013-08-01,27,453570,440000
C11,2013-08-01,23,216626,193000
C12,2013-08-01,7,525714,525000
C13,2013-08-01,32,309149,258000
C14,2013-08-01,104,368897,344000
C15,2013-08-01,47,321808,303000
E01,2013-08-01,8,366563,291000
E02,2013-08-01,5,609600,490000
E03,2013-08-01,6,274000,160500
E04,2013-08-01,40,191045,173000
E05,2013-08-01,39,246037,235000
E06,2013-08-01,0,0,0
E07,2013-08-01,35,228119,233500
E08,2013-08-01,11,176609,163000
E09,2013-08-01,51,237757,238500
E10,2013-08-01,6,161983,170500
E11,2013-08-01,17,171459,170000
W01,2013-08-01,22,457399,397000
W02,2013-08-01,17,352841,344000
W03,2013-08-01,6,291250,296250
W04,2013-08-01,25,214952,187000
W05,2013-08-01,32,216344,195000
W06,2013-08-01,65,385445,325000
W07,2013-08-01,5,443500,510000
W08,2013-08-01,63,297551,270000
W09,2013-08-01,14,224214,254000
W10,2013-08-01,30,163840,161500
