Area,Date,Sales,Avg_Price,Med_Price
C01,2013-04-01,360,421313,376750
C02,2013-04-01,42,919821,677500
C03,2013-04-01,8,847500,721000
C04,2013-04-01,28,463314,379650
C06,2013-04-01,21,315900,294000
C07,2013-04-01,47,354811,337000
C08,2013-04-01,133,414956,385000
C09,2013-04-01,14,981993,609000
C10,2013-04-01,49,466089,435000
C11,2013-04-01,29,225712,179786
C12,2013-04-01,7,501829,480000
C13,2013-04-01,38,338068,276500
C14,2013-04-01,98,376254,353250
C15,2013-04-01,65,378769,305000
E01,2013-04-01,18,414306,377000
E02,2013-04-01,14,507371,464250
E03,2013-04-01,21,202948,150000
E04,2013-04-01,34,197667,186500
E05,2013-04-01,43,266367,261000
E06,2013-04-01,2,294250,294250
E07,2013-04-01,33,250212,235000
E08,2013-04-01,16,169906,159000
E09,2013-04-01,50,251772,246000
E10,2013-04-01,4,189250,191500
W01,2013-04-01,16,433100,362000
W02,2013-04-01,17,368171,376500
W03,2013-04-01,8,278750,287500
W04,2013-04-01,22,206048,180000
W05,2013-04-01,31,199613,160000
W06,2013-04-01,64,375582,333375
W07,2013-04-01,4,788750,363750
W08,2013-04-01,79,307610,295000
W09,2013-04-01,18,203078,193500
W10,2013-04-01,22,183907,180000
