Area,Date,Sales,Avg_Price,Med_Price
C01,2018-05-01,477,704105,615000
C02,2018-05-01,47,872506,705000
C03,2018-05-01,12,681975,677000
C04,2018-05-01,18,619272,545000
C06,2018-05-01,13,508423,502000
C07,2018-05-01,60,632447,578000
C08,2018-05-01,178,696502,615000
C09,2018-05-01,15,966133,866000
C10,2018-05-01,51,617696,571180
C11,2018-05-01,21,392840,418000
C12,2018-05-01,8,898788,780000
C13,2018-05-01,30,613114,535500
C14,2018-05-01,107,592240,550000
C15,2018-05-01,87,544900,491000
E01,2018-05-01,17,768234,735000
E02,2018-05-01,12,655958,597500
E03,2018-05-01,19,521579,347500
E04,2018-05-01,32,364466,381250
E05,2018-05-01,39,420762,415000
E06,2018-05-01,2,366500,366500
E07,2018-05-01,42,399459,395500
E08,2018-05-01,9,368889,365000
E09,2018-05-01,44,426250,415050
E10,2018-05-01,6,253833,243500
E11,2018-05-01,16,332969,324500
W01,2018-05-01,25,611060,505000
W02,2018-05-01,18,661544,645000
W03,2018-05-01,8,477813,477500
W04,2018-05-01,33,418534,417500
W05,2018-05-01,36,348797,327400
W06,2018-05-01,97,593811,514800
W07,2018-05-01,5,720800,775000
W08,2018-05-01,91,518426,505000
W09,2018-05-01,24,384042,279250
W10,2018-05-01,43,346796,360000
