Area,Date,Sales,Avg_Price,Med_Price
C01,2012-02-01,310,426741,374500
C02,2012-02-01,22,1072842,630000
C03,2012-02-01,7,494786,580000
C04,2012-02-01,10,663078,434040
C06,2012-02-01,10,375729,348000
C07,2012-02-01,53,371164,353500
C08,2012-02-01,108,405073,374000
C09,2012-02-01,6,507817,438000
C10,2012-02-01,32,525269,435000
C11,2012-02-01,19,207955,195000
C12,2012-02-01,10,784600,456000
C13,2012-02-01,26,311846,309000
C14,2012-02-01,101,400064,375000
C15,2012-02-01,63,360398,330000
E01,2012-02-01,18,521012,503400
E02,2012-02-01,6,419027,372450
E03,2012-02-01,8,228625,192500
E04,2012-02-01,24,192400,179500
E05,2012-02-01,25,239434,230000
E06,2012-02-01,5,349490,322500
E07,2012-02-01,32,225594,221250
E08,2012-02-01,18,186211,162000
E09,2012-02-01,36,239944,241900
E10,2012-02-01,1,93500,93500
E11,2012-02-01,19,183568,175000
W01,2012-02-01,16,405413,352100
W02,2012-02-01,10,359220,349500
W03,2012-02-01,13,235946,247000
W04,2012-02-01,20,191895,185000
W05,2012-02-01,26,187835,166000
W06,2012-02-01,46,360310,324500
W07,2012-02-01,4,576250,620000
W08,2012-02-01,46,282738,276500
W09,2012-02-01,25,160276,96000
W10,2012-02-01,37,199966,222000
