Area,Date,Sales,Avg_Price,Med_Price
C01,2017-04-01,599,640113,571500
C02,2017-04-01,58,1179810,808500
C03,2017-04-01,17,691047,620000
C04,2017-04-01,22,835109,679750
C06,2017-04-01,27,476596,490000
C07,2017-04-01,94,606265,592500
C08,2017-04-01,209,631982,585000
C09,2017-04-01,9,1754845,895000
C10,2017-04-01,37,627646,548500
C11,2017-04-01,26,401387,387710
C12,2017-04-01,7,814286,665000
C13,2017-04-01,44,489982,427500
C14,2017-04-01,147,590445,526200
C15,2017-04-01,112,534871,475000
E01,2017-04-01,13,679199,622000
E02,2017-04-01,16,664119,651350
E03,2017-04-01,8,350810,283750
E04,2017-04-01,38,371223,385000
E05,2017-04-01,41,455971,430000
E06,2017-04-01,7,546400,488900
E07,2017-04-01,51,415786,422000
E08,2017-04-01,13,402762,340000
E09,2017-04-01,65,437388,439000
E10,2017-04-01,5,203940,199000
E11,2017-04-01,19,334658,350000
W01,2017-04-01,32,513466,499253
W02,2017-04-01,22,525018,462000
W03,2017-04-01,10,436090,458500
W04,2017-04-01,28,391657,366500
W05,2017-04-01,27,312663,305000
W06,2017-04-01,152,510050,470000
W07,2017-04-01,7,543429,460000
W08,2017-04-01,109,491393,430000
W09,2017-04-01,19,448563,482101
W10,2017-04-01,58,319133,346500
