Area,Date,Sales,Avg_Price,Med_Price
C01,2018-04-01,423,671047,592000
C02,2018-04-01,53,1091142,750000
C03,2018-04-01,12,667750,576500
C04,2018-04-01,14,736564,530500
C06,2018-04-01,17,469553,472500
C07,2018-04-01,53,613210,553000
C08,2018-04-01,164,649054,595000
C09,2018-04-01,16,1170300,1039500
C10,2018-04-01,51,717810,620000
C11,2018-04-01,31,398773,367000
C12,2018-04-01,8,1711854,1167500
C13,2018-04-01,28,482557,451500
C14,2018-04-01,94,597220,538900
C15,2018-04-01,101,522243,490000
E01,2018-04-01,10,760737,802000
E02,2018-04-01,12,748650,660000
E03,2018-04-01,10,402050,355000
E04,2018-04-01,31,354252,362000
E05,2018-04-01,37,417208,418000
E06,2018-04-01,7,566143,470000
E07,2018-04-01,30,396983,401500
E08,2018-04-01,12,435900,405000
E09,2018-04-01,40,396514,386500
E10,2018-04-01,4,299000,302000
E11,2018-04-01,20,339725,340000
W01,2018-04-01,29,645098,636200
W02,2018-04-01,14,676100,701000
W03,2018-04-01,3,405333,415000
W04,2018-04-01,36,394486,419000
W05,2018-04-01,27,347900,375000
W06,2018-04-01,65,556146,522500
W07,2018-04-01,2,642500,642500
W08,2018-04-01,76,503387,465500
W09,2018-04-01,13,366154,340000
W10,2018-04-01,31,327842,340000
