Area,Date,Sales,Avg_Price,Med_Price
C01,2018-01-01,254,617266,550000
C02,2018-01-01,25,1244400,740000
C03,2018-01-01,6,774817,641450
C04,2018-01-01,11,578410,447000
C06,2018-01-01,6,457483,476900
C07,2018-01-01,32,552588,505500
C08,2018-01-01,70,649222,576940
C09,2018-01-01,2,619000,619000
C10,2018-01-01,20,619282,570250
C11,2018-01-01,10,340500,308500
C12,2018-01-01,3,828667,879000
C13,2018-01-01,17,519263,475000
C14,2018-01-01,56,531182,515450
C15,2018-01-01,53,478364,445000
E01,2018-01-01,7,737714,575000
E02,2018-01-01,5,685580,559000
E03,2018-01-01,4,294725,296950
E04,2018-01-01,17,331676,320500
E05,2018-01-01,14,401057,374900
E06,2018-01-01,0,0,0
E07,2018-01-01,22,387972,389000
E08,2018-01-01,16,341331,331450
E09,2018-01-01,28,402993,398000
E10,2018-01-01,3,287000,330000
E11,2018-01-01,11,285927,270000
W01,2018-01-01,12,518533,424500
W02,2018-01-01,12,547142,520000
W03,2018-01-01,3,447667,419000
W04,2018-01-01,20,384975,364500
W05,2018-01-01,20,335963,345500
W06,2018-01-01,46,569011,509500
W07,2018-01-01,3,419633,349000
W08,2018-01-01,37,435324,430000
W09,2018-01-01,14,396821,430750
W10,2018-01-01,40,305729,316500
