Area,Date,Sales,Avg_Price,Med_Price
C01,2010-10-01,261,379674,335000
C02,2010-10-01,38,748326,580000
C03,2010-10-01,10,520500,533000
C04,2010-10-01,20,434170,340500
C06,2010-10-01,4,272875,277000
C07,2010-10-01,49,310988,309000
C08,2010-10-01,134,381933,336750
C09,2010-10-01,12,527250,438000
C10,2010-10-01,39,463833,413500
C11,2010-10-01,15,205627,200000
C12,2010-10-01,8,477313,407500
C13,2010-10-01,27,319056,289000
C14,2010-10-01,95,330862,315000
C15,2010-10-01,49,329499,283900
E01,2010-10-01,12,419408,416250
E02,2010-10-01,2,352450,352450
E03,2010-10-01,22,226443,179000
E04,2010-10-01,27,155704,128000
E05,2010-10-01,29,217145,204000
E06,2010-10-01,6,217217,212650
E07,2010-10-01,24,200592,201500
E08,2010-10-01,15,178867,165000
E09,2010-10-01,47,230051,238000
E10,2010-10-01,2,176000,176000
E11,2010-10-01,15,145533,151000
W01,2010-10-01,14,338043,309500
W02,2010-10-01,13,345169,365000
W03,2010-10-01,5,220900,226500
W04,2010-10-01,16,157950,163450
W05,2010-10-01,20,130030,126500
W06,2010-10-01,44,382179,314500
W07,2010-10-01,23,295596,292000
W08,2010-10-01,38,290913,222750
W09,2010-10-01,14,120282,69000
W10,2010-10-01,20,161010,151500
