Area,Date,Sales,Avg_Price,Med_Price
C01,2012-01-01,167,409874,362500
C02,2012-01-01,17,824765,645000
C03,2012-01-01,6,633483,598500
C04,2012-01-01,10,373716,316750
C06,2012-01-01,9,310477,321000
C07,2012-01-01,35,351946,328000
C08,2012-01-01,65,386266,365000
C09,2012-01-01,4,719250,707000
C10,2012-01-01,19,456276,395000
C11,2012-01-01,18,226661,200000
C12,2012-01-01,2,357500,357500
C13,2012-01-01,23,335235,317500
C14,2012-01-01,55,398709,380000
C15,2012-01-01,30,372308,334950
E01,2012-01-01,8,386500,363000
E02,2012-01-01,4,426350,466700
E03,2012-01-01,9,198822,179500
E04,2012-01-01,19,170389,162000
E05,2012-01-01,12,241583,231950
E06,2012-01-01,2,318000,318000
E07,2012-01-01,23,235152,233000
E08,2012-01-01,8,214063,193500
E09,2012-01-01,41,240730,239900
E10,2012-01-01,4,116222,105750
E11,2012-01-01,10,190890,180500
W01,2012-01-01,9,407889,390000
W02,2012-01-01,13,351654,313500
W03,2012-01-01,8,220363,223000
W04,2012-01-01,25,183800,171000
W05,2012-01-01,12,183450,165850
W06,2012-01-01,31,326355,298000
W07,2012-01-01,3,298333,292500
W08,2012-01-01,41,322780,305000
W09,2012-01-01,12,147625,120500
W10,2012-01-01,21,169129,168000
