Area,Date,Sales,Avg_Price,Med_Price
C01,2015-10-01,398,477879,403750
C02,2015-10-01,34,834744,568000
C03,2015-10-01,2,598500,598500
C04,2015-10-01,10,694200,512500
C06,2015-10-01,15,355593,327000
C07,2015-10-01,64,415254,393500
C08,2015-10-01,167,431755,399000
C09,2015-10-01,15,672387,613000
C10,2015-10-01,35,489628,460000
C11,2015-10-01,22,258705,229500
C12,2015-10-01,3,773633,821000
C13,2015-10-01,43,347926,325000
C14,2015-10-01,123,417497,370000
C15,2015-10-01,90,366467,330000
E01,2015-10-01,19,469175,489000
E02,2015-10-01,5,534180,449900
E03,2015-10-01,11,299274,224000
E04,2015-10-01,38,222209,197000
E05,2015-10-01,32,302613,301000
E06,2015-10-01,8,622625,522600
E07,2015-10-01,38,262334,259500
E08,2015-10-01,19,249679,240000
E09,2015-10-01,50,279624,273450
E10,2015-10-01,3,155300,169900
E11,2015-10-01,26,185167,189250
W01,2015-10-01,38,420663,390500
W02,2015-10-01,20,350565,297500
W03,2015-10-01,9,364944,375000
W04,2015-10-01,12,252958,237500
W05,2015-10-01,37,265798,265000
W06,2015-10-01,67,389672,342500
W07,2015-10-01,5,347200,315000
W08,2015-10-01,85,371136,300100
W09,2015-10-01,14,252743,259950
W10,2015-10-01,30,209335,211500
