Area,Date,Sales,Avg_Price,Med_Price
C01,2008-10-01,184,346344,305000
C02,2008-10-01,7,433871,405000
C03,2008-10-01,5,673700,416000
C04,2008-10-01,14,311821,281250
C06,2008-10-01,6,222548,225245
C07,2008-10-01,55,281362,273000
C08,2008-10-01,94,339100,310000
C09,2008-10-01,6,399333,372500
C10,2008-10-01,29,389241,337500
C11,2008-10-01,12,167375,126500
C12,2008-10-01,1,584000,584000
C13,2008-10-01,22,271745,247250
C14,2008-10-01,95,292581,275000
C15,2008-10-01,23,254083,245000
E01,2008-10-01,12,380992,408000
E02,2008-10-01,6,419417,399750
E03,2008-10-01,18,181972,158000
E04,2008-10-01,16,148213,136950
E05,2008-10-01,34,200118,183250
E06,2008-10-01,0,0,0
E07,2008-10-01,26,174929,176500
E08,2008-10-01,10,165050,126000
E09,2008-10-01,53,201018,209000
E10,2008-10-01,1,138000,138000
E11,2008-10-01,23,127113,116000
W01,2008-10-01,22,275268,270000
W02,2008-10-01,4,345625,370000
W03,2008-10-01,10,187650,175500
W04,2008-10-01,15,142953,147000
W05,2008-10-01,18,129189,137950
W06,2008-10-01,25,318620,268000
W07,2008-10-01,18,280306,251500
W08,2008-10-01,39,240878,205000
W09,2008-10-01,17,120735,85000
W10,2008-10-01,36,165367,156625
