Area,Date,Sales,Avg_Price,Med_Price
C01,2013-02-01,213,421310,378800
C02,2013-02-01,22,654950,516500
C03,2013-02-01,3,435000,465000
C04,2013-02-01,19,507978,470000
C06,2013-02-01,2,297250,297250
C07,2013-02-01,46,338146,327750
C08,2013-02-01,78,371904,351225
C09,2013-02-01,6,644917,667500
C10,2013-02-01,26,426085,408000
C11,2013-02-01,19,210368,199000
C12,2013-02-01,6,875500,494000
C13,2013-02-01,19,302711,292000
C14,2013-02-01,86,397024,344000
C15,2013-02-01,32,375978,316500
E01,2013-02-01,12,464475,451000
E02,2013-02-01,8,485000,485000
E03,2013-02-01,11,241864,143000
E04,2013-02-01,21,173067,155000
E05,2013-02-01,28,256879,252500
E06,2013-02-01,2,238500,238500
E07,2013-02-01,22,231295,227750
E08,2013-02-01,17,169729,161800
E09,2013-02-01,39,236807,238000
E10,2013-02-01,5,154000,170000
W01,2013-02-01,13,364869,358000
W02,2013-02-01,9,321778,296000
W03,2013-02-01,1,282000,282000
W04,2013-02-01,17,185433,174000
W05,2013-02-01,17,189029,159000
W06,2013-02-01,50,378056,332500
W07,2013-02-01,1,346000,346000
W08,2013-02-01,50,308058,296000
W09,2013-02-01,19,183132,165000
W10,2013-02-01,23,187191,182000
