Area,Date,Sales,Avg_Price,Med_Price
C01,2017-05-01,571,630550,543000
C02,2017-05-01,49,1259394,770000
C03,2017-05-01,19,745499,644990
C04,2017-05-01,17,677100,570000
C06,2017-05-01,19,471579,450000
C07,2017-05-01,76,567236,542000
C08,2017-05-01,230,578887,539900
C09,2017-05-01,14,1127143,792500
C10,2017-05-01,46,653228,580000
C11,2017-05-01,32,387155,353500
C12,2017-05-01,11,1155909,950000
C13,2017-05-01,62,507635,440000
C14,2017-05-01,119,536514,495000
C15,2017-05-01,85,509926,440000
E01,2017-05-01,27,640626,634000
E02,2017-05-01,7,611286,591000
E03,2017-05-01,10,457000,463000
E04,2017-05-01,32,340363,355000
E05,2017-05-01,37,429361,425000
E06,2017-05-01,3,418333,350000
E07,2017-05-01,42,376269,370500
E08,2017-05-01,22,341081,312000
E09,2017-05-01,51,402948,390000
E10,2017-05-01,5,250200,220000
E11,2017-05-01,21,335462,355900
W01,2017-05-01,38,513808,483710
W02,2017-05-01,18,552622,475200
W03,2017-05-01,7,430929,415500
W04,2017-05-01,35,383125,390000
W05,2017-05-01,31,303690,305000
W06,2017-05-01,138,533278,483565
W07,2017-05-01,4,643000,493500
W08,2017-05-01,109,480774,425000
W09,2017-05-01,13,416669,475000
W10,2017-05-01,38,347631,339500
