Area,Date,Sales,Avg_Price,Med_Price
C01,2015-02-01,264,427275,389500
C02,2015-02-01,18,889778,966000
C03,2015-02-01,6,488150,469450
C04,2015-02-01,8,383875,364750
C06,2015-02-01,11,317636,305000
C07,2015-02-01,46,389654,373500
C08,2015-02-01,102,428621,392500
C09,2015-02-01,5,1048740,585000
C10,2015-02-01,24,550921,440000
C11,2015-02-01,24,270848,250000
C12,2015-02-01,5,712000,720000
C13,2015-02-01,25,360876,308000
C14,2015-02-01,102,390498,374500
C15,2015-02-01,40,355554,329500
E01,2015-02-01,14,442140,361250
E02,2015-02-01,7,442071,440000
E03,2015-02-01,11,405109,280000
E04,2015-02-01,32,208003,208000
E05,2015-02-01,36,267802,255000
E06,2015-02-01,4,284475,272500
E07,2015-02-01,39,262192,258000
E08,2015-02-01,19,214503,186250
E09,2015-02-01,49,269747,270000
E10,2015-02-01,2,137500,137500
E11,2015-02-01,20,183415,188500
W01,2015-02-01,22,364041,328000
W02,2015-02-01,15,353153,305000
W03,2015-02-01,5,225400,195000
W04,2015-02-01,22,198445,187500
W05,2015-02-01,23,235287,237000
W06,2015-02-01,47,365144,331000
W07,2015-02-01,1,620500,620500
W08,2015-02-01,65,334331,307000
W09,2015-02-01,15,224267,190000
W10,2015-02-01,25,197269,207000
