Area,Date,Sales,Avg_Price,Med_Price
C01,2018-03-01,424,687700,585500
C02,2018-03-01,38,986568,836100
C03,2018-03-01,14,630714,579500
C04,2018-03-01,6,907000,642500
C06,2018-03-01,14,492363,516705
C07,2018-03-01,60,611313,574500
C08,2018-03-01,178,677435,610000
C09,2018-03-01,8,765875,697000
C10,2018-03-01,41,721561,608000
C11,2018-03-01,22,384159,365000
C12,2018-03-01,6,1016500,971500
C13,2018-03-01,36,498900,462500
C14,2018-03-01,107,588729,549000
C15,2018-03-01,82,509330,463000
E01,2018-03-01,12,668572,609000
E02,2018-03-01,9,616767,565000
E03,2018-03-01,9,437247,425000
E04,2018-03-01,41,356965,352980
E05,2018-03-01,25,366964,355000
E06,2018-03-01,1,320000,320000
E07,2018-03-01,41,399551,400000
E08,2018-03-01,11,407159,365000
E09,2018-03-01,45,406824,398900
E10,2018-03-01,4,306250,320000
E11,2018-03-01,13,359281,367000
W01,2018-03-01,39,595979,565000
W02,2018-03-01,17,566478,530000
W03,2018-03-01,7,453714,419000
W04,2018-03-01,38,431600,423500
W05,2018-03-01,20,321530,338500
W06,2018-03-01,90,551856,482500
W07,2018-03-01,1,555000,555000
W08,2018-03-01,74,524930,463500
W09,2018-03-01,12,336342,277500
W10,2018-03-01,28,328267,356000
