Area,Date,Sales,Avg_Price,Med_Price
C01,2017-11-01,440,615177,542500
C02,2017-11-01,40,1159000,866500
C03,2017-11-01,12,873343,795500
C04,2017-11-01,25,948128,699000
C06,2017-11-01,23,461404,432000
C07,2017-11-01,50,560962,529500
C08,2017-11-01,156,619728,547444
C09,2017-11-01,16,822441,810500
C10,2017-11-01,32,731458,577000
C11,2017-11-01,20,395050,376250
C12,2017-11-01,3,666000,605000
C13,2017-11-01,27,469286,421000
C14,2017-11-01,107,525993,485000
C15,2017-11-01,89,468821,431000
E01,2017-11-01,23,629657,568500
E02,2017-11-01,7,560714,550000
E03,2017-11-01,16,387525,324250
E04,2017-11-01,32,324316,320000
E05,2017-11-01,20,394384,371250
E06,2017-11-01,5,521400,525000
E07,2017-11-01,34,375129,396000
E08,2017-11-01,16,346906,343500
E09,2017-11-01,66,370202,360000
E10,2017-11-01,6,253900,269700
E11,2017-11-01,10,283020,280000
W01,2017-11-01,32,654478,570000
W02,2017-11-01,18,547975,527000
W03,2017-11-01,9,431278,425000
W04,2017-11-01,24,409396,400750
W05,2017-11-01,21,352176,395000
W06,2017-11-01,78,521945,480000
W07,2017-11-01,9,496244,455000
W08,2017-11-01,90,488337,437000
W09,2017-11-01,9,261556,237000
W10,2017-11-01,41,300016,325000
