Area,Date,Sales,Avg_Price,Med_Price
C01,2011-02-01,327,405743,373000
C02,2011-02-01,20,865309,492450
C03,2011-02-01,10,483040,448000
C04,2011-02-01,20,289288,305000
C06,2011-02-01,14,298125,304000
C07,2011-02-01,63,342000,319999
C08,2011-02-01,110,392718,349500
C09,2011-02-01,11,616724,540500
C10,2011-02-01,64,453638,424500
C11,2011-02-01,10,232890,154000
C12,2011-02-01,3,449667,493000
C13,2011-02-01,26,283685,286500
C14,2011-02-01,107,373085,349000
C15,2011-02-01,32,346498,294950
E01,2011-02-01,7,391200,349000
E02,2011-02-01,4,443225,351000
E03,2011-02-01,18,228906,176000
E04,2011-02-01,20,162686,168500
E05,2011-02-01,13,249062,206000
E06,2011-02-01,2,221000,221000
E07,2011-02-01,19,220700,215000
E08,2011-02-01,17,155224,163500
E09,2011-02-01,46,242652,250500
E10,2011-02-01,2,148500,148500
E11,2011-02-01,16,170244,163500
W01,2011-02-01,15,298380,320000
W02,2011-02-01,8,402313,364500
W03,2011-02-01,6,219050,224250
W04,2011-02-01,19,171903,157000
W05,2011-02-01,12,150000,141000
W06,2011-02-01,38,405961,326000
W07,2011-02-01,14,297221,282400
W08,2011-02-01,34,268434,254220
W09,2011-02-01,4,78750,72500
W10,2011-02-01,27,174811,165000
