Area,Date,Sales,Avg_Price,Med_Price
C01,2012-11-01,211,432578,375000
C02,2012-11-01,17,711075,545000
C03,2012-11-01,2,597500,597500
C04,2012-11-01,12,429917,305000
C06,2012-11-01,13,355183,308000
C07,2012-11-01,47,361702,342000
C08,2012-11-01,98,378456,349000
C09,2012-11-01,12,658296,604500
C10,2012-11-01,35,414355,357000
C11,2012-11-01,22,216109,178500
C12,2012-11-01,3,924333,670000
C13,2012-11-01,31,306874,287000
C14,2012-11-01,62,360714,347500
C15,2012-11-01,32,412159,349400
E01,2012-11-01,8,386500,375000
E02,2012-11-01,5,306000,283000
E03,2012-11-01,7,169400,144000
E04,2012-11-01,24,215603,206500
E05,2012-11-01,23,251564,239980
E06,2012-11-01,2,352625,352625
E07,2012-11-01,23,218261,219000
E08,2012-11-01,13,200948,162000
E09,2012-11-01,42,239283,244950
E10,2012-11-01,3,157000,173500
E11,2012-11-01,15,157327,139900
W01,2012-11-01,26,394709,370000
W02,2012-11-01,21,348080,332000
W03,2012-11-01,6,239333,240500
W04,2012-11-01,19,206363,195000
W05,2012-11-01,26,171604,161500
W06,2012-11-01,35,391188,340000
W07,2012-11-01,1,549000,549000
W08,2012-11-01,50,299528,293500
W09,2012-11-01,15,218567,131000
W10,2012-11-01,26,180456,164500
